,Drug_ID,Cell Line_ID,Y
662,Camptothecin,OV-90,-1.552601
663,Camptothecin,OVISE,1.48518
664,Camptothecin,OVKATE,2.31805
665,Camptothecin,OVMIU,0.691323
666,Camptothecin,PA-TU-8988T,-1.136945
667,Camptothecin,PC-3_[JPC-3],-2.877714
668,Camptothecin,PL18,-3.009924
669,Camptothecin,RERF-GC-1B,-1.673625
670,Camptothecin,RH-41,-1.991339
671,Camptothecin,SISO,-2.665407
672,Camptothecin,SKN,-1.388206
673,Camptothecin,SNU-182,-1.829168
674,Camptothecin,SNU-398,-1.820635
675,Camptothecin,SU8686,2.435656
676,Camptothecin,SUIT-2,-2.251948
677,Camptothecin,TC-71,-4.517578
678,Camptothecin,TOV-21G,-1.840369
679,Camptothecin,TT2609-C02,-0.701431
680,Camptothecin,WM278,-1.986621
681,Camptothecin,SUP-B15,-5.173704
682,Camptothecin,H3255,-1.578331
683,Camptothecin,OCI-AML3,-3.638722
684,Camptothecin,ASH-3,-2.818393
685,Camptothecin,BICR10,-1.783142
686,Camptothecin,CAL-29,-3.805755
687,Camptothecin,CAL-78,-2.605106
688,Camptothecin,CS1,-2.475644
689,Camptothecin,DAN-G,-2.004282
690,Camptothecin,FU97,-1.724271
691,Camptothecin,G-292-Clone-A141B1,0.831452
692,Camptothecin,NCI-H2369,0.956656
693,Camptothecin,NCI-H2373,-2.564818
694,Camptothecin,NCI-H2461,-2.307479
695,Camptothecin,NCI-H2722,-0.087886
696,Camptothecin,NCI-H2795,-3.75982
697,Camptothecin,NCI-H2818,-1.159551
698,Camptothecin,HCC-78,-4.825273
699,Camptothecin,ALL-SIL,-4.352754
700,Camptothecin,AMO-1,-3.93655
701,Camptothecin,COR-L95,-3.81717
702,Camptothecin,DND-41,-4.613301
703,Camptothecin,EJM,-2.586286
704,Camptothecin,Farage,-3.585089
705,Camptothecin,HeLa,-0.819406
706,Camptothecin,HPAC,0.918814
707,Camptothecin,Hs-766T,1.544188
708,Camptothecin,huH-1,-1.004498
709,Camptothecin,JHH-1,-0.401991
710,Camptothecin,KMRC-1,-1.212883
711,Camptothecin,KMRC-20,-3.027463
712,Camptothecin,KP-1N,-2.082622
713,Camptothecin,KP-2,0.639102
714,Camptothecin,KP-3,2.58334
715,Camptothecin,KYSE-50,0.619929
716,Camptothecin,LC-1-sq,-0.277534
717,Camptothecin,LOU-NH91,-3.180136
718,Camptothecin,NCI-H1435,-0.68716
719,Camptothecin,NCI-H1568,-0.785552
720,Camptothecin,NCI-H1688,-0.161663
721,Camptothecin,NCI-H1781,-3.78847
722,Camptothecin,NCI-H2135,0.297096
723,Camptothecin,NUGC-4,-0.118117
724,Camptothecin,OCUM-1,-2.799064
725,Camptothecin,OE21,-1.079723
726,Camptothecin,OVTOKO,0.034577
727,Camptothecin,PANC-02-03,-2.360202
728,Camptothecin,PANC-04-03,-0.088913
729,Camptothecin,PA-TU-8902,-0.913501
730,Camptothecin,PCI-30,-1.922629
731,Camptothecin,PCI-4B,-3.438148
732,Camptothecin,PL4,-2.605018
733,Camptothecin,QGP-1,-0.534857
734,Camptothecin,RERF-LC-KJ,0.214295
735,Camptothecin,RERF-LC-Sq1,-1.744813
736,Camptothecin,RKN,-0.483348
737,Camptothecin,SAT,1.063621
738,Camptothecin,SCC90,-0.403515
739,Camptothecin,SKN-3,-1.305244
740,Camptothecin,SW1271,-2.393159
741,Camptothecin,T-T,-2.526883
742,Camptothecin,TOV-112D,-3.919779
743,Camptothecin,VCaP,-1.994642
744,Camptothecin,WM1552C,-1.862984
745,Camptothecin,WM35,-1.19725
746,Camptothecin,WM793B,-2.832114
747,Camptothecin,GA-10,-3.310458
748,Camptothecin,GRANTA-519,-4.506139
749,Camptothecin,CHSA8926,-0.590972
750,Camptothecin,COR-L32,-4.159012
751,Camptothecin,Hs-445,-4.464557
752,Camptothecin,HSC-39,-4.655161
753,Camptothecin,JJN-3,-2.16328
754,Camptothecin,JSC-1,-4.748306
755,Camptothecin,JURL-MK1,-4.540906
756,Camptothecin,KARPAS-1106P,-4.259066
757,Camptothecin,KARPAS-231,-5.397063
758,Camptothecin,KARPAS-620,0.573835
759,Camptothecin,KCL-22,-2.731621
760,Camptothecin,KOPN-8,-4.890189
761,Camptothecin,L-1236,-2.660676
762,Camptothecin,ME-1,-2.246174
763,Camptothecin,MOLM-13,-5.1164
764,Camptothecin,MOLP-8,-3.259964
765,Camptothecin,NCI-H1341,-3.463908
766,Camptothecin,NCI-H1876,-6.077601
767,Camptothecin,NCI-H2066,2.048421
768,Camptothecin,OCI-AML5,-4.190431
769,Camptothecin,OCI-M1,-4.684435
770,Camptothecin,P32-ISH,-5.38134
771,Camptothecin,PWR-1E,-3.843609
772,Camptothecin,RC-K8,-3.324229
773,Camptothecin,SLVL,-4.861438
774,Camptothecin,SU-DHL-10,-3.516721
775,Camptothecin,SU-DHL-5,-5.140084
776,Camptothecin,SU-DHL-6,-4.014699
777,Camptothecin,SU-DHL-8,-4.801422
778,Camptothecin,SUP-HD1,-4.82898
779,Camptothecin,SUP-M2,-5.507097
780,Camptothecin,TK,-3.362328
781,Camptothecin,VAL,-4.580408
782,Camptothecin,WIL2-NS,-5.139287
783,Camptothecin,WSU-DLCL2,-4.388804
784,Camptothecin,DOV13,-3.263647
785,Camptothecin,Hey,-2.628769
786,Camptothecin,OV-56,-1.731043
787,Camptothecin,OVCA420,2.21276
788,Camptothecin,OVK-18,-3.114284
789,Camptothecin,PEO1,-2.417972
790,Camptothecin,FLO-1,-1.66711
791,Camptothecin,OACp4C,-1.639185
792,Camptothecin,OACM5-1,-2.459083
793,Camptothecin,SK-GT-2,-2.008473
794,Camptothecin,SK-GT-4,1.926215
795,Camptothecin,ESO26,-2.882568
796,Camptothecin,ESO51,-2.072459
797,Camptothecin,KYAE-1,1.640407
798,Camptothecin,EMC-BAC-2,-2.75555
799,Camptothecin,TE-4,-1.503316
800,Camptothecin,NCC010,-0.269928
801,Camptothecin,RCC-JW,-2.573593
802,Camptothecin,MM1S,-3.780488
803,Camptothecin,SNU-61,1.967806
804,Vinblastine,MC-CAR,-5.87502
805,Vinblastine,PFSK-1,-5.003389
806,Vinblastine,A673,-6.04393
807,Vinblastine,ES7,-5.768236
808,Vinblastine,EW-11,-4.833359
809,Vinblastine,SK-ES-1,-5.162206
810,Vinblastine,COLO-829,-0.436377
811,Vinblastine,RT4,-4.018335
812,Vinblastine,SW780,-2.656417
813,Vinblastine,TCCSUP,-1.360877
814,Vinblastine,C-33-A,-4.97117
815,Vinblastine,C-4-I,-4.069227
816,Vinblastine,ME-180,-1.188304
817,Vinblastine,42-MG-BA,-4.778541
818,Vinblastine,8-MG-BA,-5.089951
819,Vinblastine,A172,-5.163714
820,Vinblastine,GB-1,-2.185334
821,Vinblastine,T98G,-2.761592
822,Vinblastine,U-118-MG,-2.592922
823,Vinblastine,U-87-MG,-1.469656
824,Vinblastine,NCI-H720,-1.973561
825,Vinblastine,Calu-3,1.859215
826,Vinblastine,COR-L23,-1.642253
827,Vinblastine,LK-2,-4.33795
828,Vinblastine,NCI-H1623,-1.051975
829,Vinblastine,NCI-H1648,-4.999806
830,Vinblastine,NCI-H1650,2.404839
831,Vinblastine,NCI-H1693,-0.975067
832,Vinblastine,NCI-H1838,-0.374041
833,Vinblastine,NCI-H2085,-2.004142
834,Vinblastine,NCI-H2170,-4.569833
835,Vinblastine,NCI-H2228,-0.617716
836,Vinblastine,NCI-H2342,1.57992
837,Vinblastine,NCI-H2347,2.01873
838,Vinblastine,NCI-H2405,3.548335
839,Vinblastine,NCI-H661,-2.878517
840,Vinblastine,COR-L311,-3.862369
841,Vinblastine,DMS-114,-4.292974
842,Vinblastine,DMS-273,-4.773283
843,Vinblastine,NCI-H1048,-4.684577
844,Vinblastine,NCI-H1092,-1.840666
845,Vinblastine,NCI-H1417,-5.43719
846,Vinblastine,NCI-H1694,-3.125538
847,Vinblastine,NCI-H1963,-4.336525
848,Vinblastine,NCI-H209,-5.619523
849,Vinblastine,NCI-H2141,-3.672404
850,Vinblastine,NCI-H446,-7.495645
851,Vinblastine,NCI-H526,-4.762861
852,Vinblastine,NCI-H64,-2.726799
853,Vinblastine,NCI-H69,-6.645121
854,Vinblastine,NCI-H82,-5.387602
855,Vinblastine,NCI-H2052,-3.996013
856,Vinblastine,SK-N-DZ,-5.14679
857,Vinblastine,SK-N-FI,-3.694742
858,Vinblastine,VA-ES-BJ,-4.0475
859,Vinblastine,VMRC-LCD,-2.39358
860,Vinblastine,SBC-5,-5.106374
861,Vinblastine,LU-135,-2.555268
862,Vinblastine,SK-N-SH,-1.893026
863,Vinblastine,NCI-H2122,-7.125521
864,Vinblastine,NCI-H650,-2.316396
865,Vinblastine,NCI-H929,-4.650716
866,Vinblastine,SK-N-AS,-4.625945
867,Vinblastine,NCI-H1299,-3.472419
868,Vinblastine,NCI-H2087,-2.832915
869,Vinblastine,UM-UC-3,-4.150085
870,Vinblastine,SW756,2.621768
871,Vinblastine,NCI-H727,-0.757551
872,Vinblastine,Calu-6,-3.569665
873,Vinblastine,LU-65,-4.873224
874,Vinblastine,NCI-H1355,-3.624468
875,Vinblastine,NCI-H1792,-5.925796
876,Vinblastine,HPAF-II,-0.853064
877,Vinblastine,MIA-PaCa-2,-4.60026
878,Vinblastine,SHP-77,-5.417533
879,Vinblastine,NCI-H2009,-3.652152
880,Vinblastine,SW1573,-0.380219
881,Vinblastine,SW900,-2.384242
882,Vinblastine,TE-5,-2.656099
883,Vinblastine,HCC1954,-3.058914
884,Vinblastine,HCC1143,1.356527
885,Vinblastine,HCC1187,0.216149
886,Vinblastine,HCC1395,-5.145896
887,Vinblastine,HCC1937,1.086152
888,Vinblastine,HCC2157,-4.008405
889,Vinblastine,HCC38,-0.541191
890,Vinblastine,BB49-HNC,-4.743977
891,Vinblastine,Ca9-22,-4.590437
892,Vinblastine,CADO-ES1,-3.826136
893,Vinblastine,CAL-33,-5.524044
894,Vinblastine,CPC-N,-4.623593
895,Vinblastine,CTV-1,-6.049654
896,Vinblastine,DSH1,-2.958244
897,Vinblastine,EBC-1,-2.678789
898,Vinblastine,EC-GI-10,-5.667445
899,Vinblastine,EPLC-272H,-1.37793
900,Vinblastine,HO-1-u-1,-3.383785
901,Vinblastine,HSC-2,-5.30366
902,Vinblastine,IM-9,-7.25625
903,Vinblastine,IST-SL2,-4.905144
904,Vinblastine,J82,2.111798
905,Vinblastine,KNS-62,-3.297548
906,Vinblastine,KP-4,-5.134259
907,Vinblastine,KYSE-140,-2.79889
908,Vinblastine,KYSE-410,-2.398095
909,Vinblastine,KYSE-520,-1.90087
910,Vinblastine,KYSE-70,-1.880863
911,Vinblastine,LB771-HNC,-2.098682
912,Vinblastine,LB831-BLC,-2.777817
913,Vinblastine,LB996-RCC,-3.657732
914,Vinblastine,LCLC-103H,-3.995709
915,Vinblastine,LU-165,-1.957245
916,Vinblastine,LXF-289,-3.27512
917,Vinblastine,MS-1,-3.997415
918,Vinblastine,NCI-H1563,1.322074
919,Vinblastine,NCI-H835,-3.003173
920,Vinblastine,PC-14,-4.720481
921,Vinblastine,SBC-3,-5.304301
922,Vinblastine,SK-MM-2,-1.139919
923,Vinblastine,U-266,-3.480355
924,Vinblastine,BE2-M17,-4.120573
925,Vinblastine,KELLY,-5.291149
926,Vinblastine,SIMA,-3.370398
927,Vinblastine,TE-1,-4.357642
928,Vinblastine,TE-8,-4.510931
929,Vinblastine,CAPAN-1,-4.221169
930,Vinblastine,OVCAR-3,-4.998142
931,Vinblastine,PC-3,-2.409172
932,Vinblastine,DU-145,-4.053526
933,Vinblastine,HCT-116,-5.139451
934,Vinblastine,HCT-15,-4.149876
935,Vinblastine,HL-60,-6.309963
936,Vinblastine,HT-29,-4.169725
937,Vinblastine,K-562,-5.247737
938,Vinblastine,NCI-H226,-2.180168
939,Vinblastine,NCI-H23,-4.827749
940,Vinblastine,NCI-H522,-4.383876
941,Vinblastine,T47D,-1.45413
942,Vinblastine,MCF7,-2.060329
943,Vinblastine,786-0,-4.160763
944,Vinblastine,A498,-0.104864
945,Vinblastine,A549,-4.453105
946,Vinblastine,ACHN,-3.040176
947,Vinblastine,BT-549,-2.224566
948,Vinblastine,CCRF-CEM,-6.08066
949,Vinblastine,SK-MEL-2,-4.377437
950,Vinblastine,Hs-578-T,-4.90257
951,Vinblastine,MOLT-4,-5.837281
952,Vinblastine,SK-OV-3,-2.147821
953,Vinblastine,MDA-MB-231,-3.740682
954,Vinblastine,COLO-205,-5.391267
955,Vinblastine,SW620,-3.95568
956,Vinblastine,RPMI-8226,-5.497631
957,Vinblastine,SR,-6.299991
958,Vinblastine,NCI-H322M,-3.353751
959,Vinblastine,IGROV-1,-3.875169
960,Vinblastine,OVCAR-5,-1.600652
961,Vinblastine,HCC2998,-5.686575
962,Vinblastine,HOP-62,-3.081071
963,Vinblastine,HOP-92,1.209555
964,Vinblastine,LOXIMVI,-4.734683
965,Vinblastine,M14,-4.375594
966,Vinblastine,UACC-62,-4.081829
967,Vinblastine,UACC-257,-1.538995
968,Vinblastine,SN12C,-0.727211
969,Vinblastine,TK10,-0.580454
970,Vinblastine,U251,-4.486682
971,Vinblastine,SF539,-5.930313
972,Vinblastine,SF268,-4.118976
973,Vinblastine,KM12,-5.671325
974,Vinblastine,OVCAR-4,-0.63044
975,Vinblastine,OVCAR-8,-5.843645
976,Vinblastine,BxPC-3,-3.410957
977,Vinblastine,BHT-101,-3.422592
978,Vinblastine,Becker,-4.988935
979,Vinblastine,BE-13,-6.064886
980,Vinblastine,ARH-77,-5.984075
981,Vinblastine,AGS,-5.344445
982,Vinblastine,A2058,-5.549113
983,Vinblastine,A375,-4.931828
984,Vinblastine,A253,-2.86716
985,Vinblastine,8305C,-3.859655
986,Vinblastine,647-V,-1.884646
987,Vinblastine,639-V,-4.007594
988,Vinblastine,697,-6.31924
989,Vinblastine,BT-20,-1.757154
990,Vinblastine,A2780,-6.079265
991,Vinblastine,COR-L105,-0.156225
992,Vinblastine,COR-L88,0.460227
993,Vinblastine,COLO-824,-3.133944
994,Vinblastine,COLO-792,-3.853964
995,Vinblastine,COLO-680N,0.249065
996,Vinblastine,COLO-679,-1.488036
997,Vinblastine,CHP-212,-5.243365
998,Vinblastine,CFPAC-1,-1.009276
999,Vinblastine,Ca-Ski,-3.271319
1000,Vinblastine,CAL-120,-1.566172
1001,Vinblastine,CAL-72,-3.047944
1002,Vinblastine,CAL-62,-4.332992
1003,Vinblastine,C32,-1.684015
1004,Vinblastine,Daudi,-4.471123
1005,Vinblastine,DB,-5.82296
1006,Vinblastine,Daoy,-5.437173
1007,Vinblastine,D-283MED,-5.489995
1008,Vinblastine,DBTRG-05MG,-0.924577
1009,Vinblastine,DEL,-6.212596
1010,Vinblastine,Detroit562,-5.515158
1011,Vinblastine,DG-75,-4.593845
1012,Vinblastine,DK-MG,-2.055761
1013,Vinblastine,DoTc2-4510,-1.735291
1014,Vinblastine,DU-4475,-3.745807
1015,Vinblastine,EB2,-4.755529
1016,Vinblastine,EB-3,-4.429742
1017,Vinblastine,ECC10,-4.826142
1018,Vinblastine,EFM-19,-4.067755
1019,Vinblastine,EGI-1,2.487825
1020,Vinblastine,EM-2,-4.303378
1021,Vinblastine,EoL-1-cell,-6.401685
1022,Vinblastine,ETK-1,-4.347487
1023,Vinblastine,EVSA-T,-2.57259
1024,Vinblastine,FADU,-4.875459
1025,Vinblastine,FTC-133,-3.356056
1026,Vinblastine,G-361,-3.498056
1027,Vinblastine,GAMG,-4.64828
1028,Vinblastine,GCIY,-1.036413
1029,Vinblastine,GDM-1,-5.325487
1030,Vinblastine,GI-1,-5.493506
1031,Vinblastine,GI-ME-N,-3.391813
1032,Vinblastine,GOTO,-3.89432
1033,Vinblastine,GR-ST,-5.033246
1034,Vinblastine,GCT,-3.002757
1035,Vinblastine,ESS-1,-5.210861
1036,Vinblastine,H4,-5.435508
1037,Vinblastine,H9,-5.859068
1038,Vinblastine,HC-1,-6.060695
1039,Vinblastine,HCC1419,-0.90417
1040,Vinblastine,HCC1806,-4.932335
1041,Vinblastine,HCC70,-2.35452
1042,Vinblastine,HD-MY-Z,2.383021
1043,Vinblastine,HEC-1,-0.070661
1044,Vinblastine,HGC-27,-5.827704
1045,Vinblastine,HH,-2.195252
1046,Vinblastine,HLE,-4.196177
1047,Vinblastine,HMV-II,-4.465929
1048,Vinblastine,HOS,-5.011384
1049,Vinblastine,HSC-3,-4.644469
1050,Vinblastine,HSC-4,-1.257474
1051,Vinblastine,HT-1080,-4.551296
1052,Vinblastine,HT-1197,-1.593394
1053,Vinblastine,HT-1376,0.396547
1054,Vinblastine,HT-144,-4.067544
1055,Vinblastine,HT-3,0.845881
1056,Vinblastine,HuCCT1,-3.608358
1057,Vinblastine,HuH-7,-0.589604
1058,Vinblastine,HuO9,-4.266483
1059,Vinblastine,IGR-1,-5.219737
1060,Vinblastine,IMR-5,-5.941082
1061,Vinblastine,IST-MEL1,-2.824116
1062,Vinblastine,IST-MES1,-0.647796
1063,Vinblastine,JiyoyeP-2003,-6.689679
1064,Vinblastine,JVM-2,-5.302426
1065,Vinblastine,JVM-3,-6.644194
1066,Vinblastine,KALS-1,-2.75165
1067,Vinblastine,KARPAS-45,-5.690773
1068,Vinblastine,KARPAS-299,-5.961096
1069,Vinblastine,KARPAS-422,-4.698207
1070,Vinblastine,KATOIII,-0.70795
1071,Vinblastine,KE-37,-6.22594
1072,Vinblastine,KG-1,-5.707076
1073,Vinblastine,KINGS-1,-0.354758
1074,Vinblastine,KMOE-2,-4.869096
1075,Vinblastine,KMS-12-BM,-6.191222
1076,Vinblastine,HuP-T3,-2.082791
1077,Vinblastine,HuP-T4,-1.242335
1078,Vinblastine,HT55,-3.209107
1079,Vinblastine,H-EMC-SS,-0.179663
1080,Vinblastine,GP5d,-5.646879
1081,Vinblastine,DMS-53,1.146907
1082,Vinblastine,G-402,-4.228711
1083,Vinblastine,G-401,-5.979328
1084,Vinblastine,KY821,-5.951599
1085,Vinblastine,KU812,-6.146033
1086,Vinblastine,KU-19-19,-4.427156
1087,Vinblastine,KS-1,-2.760274
1088,Vinblastine,KP-N-YN,-2.254424
1089,Vinblastine,KYSE-150,-4.923514
1090,Vinblastine,KYSE-180,-4.776344
1091,Vinblastine,KYSE-270,-1.30892
1092,Vinblastine,KYSE-450,-3.822302
1093,Vinblastine,L-428,-5.574147
1094,Vinblastine,L-540,-5.152525
1095,Vinblastine,LAMA-84,-5.248195
1096,Vinblastine,LC4-1,-5.285612
1097,Vinblastine,LNCaP-Clone-FGC,-3.856416
1098,Vinblastine,LOUCY,-5.378511
1099,Vinblastine,LoVo,-4.596133
1100,Vinblastine,LS-123,-1.406865
1101,Vinblastine,LS-411N,-3.852271
1102,Vinblastine,LU-99A,-1.758556
1103,Vinblastine,MDA-MB-361,-5.964192
1104,Vinblastine,MDA-MB-453,-3.694394
1105,Vinblastine,MDA-MB-468,-4.443278
1106,Vinblastine,MEL-JUSO,-0.664078
1107,Vinblastine,MEG-01,-5.439254
1108,Vinblastine,MES-SA,-4.649894
1109,Vinblastine,Mewo,-1.966321
1110,Vinblastine,MFE-280,0.200738
1111,Vinblastine,MFE-296,-3.237193
1112,Vinblastine,MG-63,-5.377213
1113,Vinblastine,MHH-CALL-2,-4.453225
1114,Vinblastine,MHH-PREB-1,-5.896445
1115,Vinblastine,MKN1,-2.179308
1116,Vinblastine,MKN28,-5.011051
1117,Vinblastine,ML-2,-6.122649
1118,Vinblastine,MLMA,-4.982367
1119,Vinblastine,MN-60,-3.545209
1120,Vinblastine,MOG-G-CCM,-2.697654
1121,Vinblastine,MOG-G-UVW,-6.5308
1122,Vinblastine,MOLT-13,-5.073318
1123,Vinblastine,MOLT-16,-6.278404
1124,Vinblastine,MONO-MAC-6,-6.371901
1125,Vinblastine,Mo-T,-2.572891
1126,Vinblastine,MPP-89,-3.073653
1127,Vinblastine,MRK-nu-1,-5.79215
1128,Vinblastine,MSTO-211H,0.129139
1129,Vinblastine,MV-4-11,-6.541144
1130,Vinblastine,NALM-6,-5.824464
1131,Vinblastine,NAMALWA,-5.809382
1132,Vinblastine,NB69,-5.233099
1133,Vinblastine,NCCIT,-6.967429
1134,Vinblastine,NCI-H520,-5.3258
1135,Vinblastine,SNU-1,-1.455457
1136,Vinblastine,SNU-5,-4.334991
1137,Vinblastine,SNU-16,-6.353286
1138,Vinblastine,NH-12,-3.764747
1139,Vinblastine,NKM-1,-6.321828
1140,Vinblastine,NOMO-1,-4.655792
1141,Vinblastine,NTERA-2-cl-D1,-5.572896
1142,Vinblastine,NUGC-3,-2.743908
1143,Vinblastine,NCI-H747,-0.723151
1144,Vinblastine,NCI-H716,-1.889468
1145,Vinblastine,NCI-H596,-0.47008
1146,Vinblastine,NCI-H441,1.966532
1147,Vinblastine,NCI-N87,-0.084727
1148,Vinblastine,NCI-H2452,-5.536505
1149,Vinblastine,NCI-H1793,-1.340926
1150,Vinblastine,NCI-H358,-3.16508
1151,Vinblastine,NCI-H1155,-4.440108
1152,Vinblastine,NCI-H28,-0.338994
1153,Vinblastine,NCI-H1581,-5.190814
1154,Vinblastine,NCI-H1573,-1.615018
1155,Vinblastine,NCI-H1666,-1.327842
1156,Vinblastine,NCI-H1703,-6.176432
1157,Vinblastine,NCI-H1755,-3.821212
1158,Vinblastine,NCI-H1993,-4.369749
1159,Vinblastine,NCI-H524,-6.467895
1160,Vinblastine,ONS-76,-3.737299
1161,Vinblastine,OPM-2,-5.806063
1162,Vinblastine,OS-RC-2,0.813299
1163,Vinblastine,P12-ICHIKAWA,-6.164826
1164,Vinblastine,P30-OHK,-6.866497
1165,Vinblastine,P31-FUJ,-5.307843
1166,Vinblastine,PA-1,-3.273517
1167,Vinblastine,OCUB-M,-4.714955
1168,Vinblastine,OC-314,-6.006676
1169,Vinblastine,PF-382,-4.461639
1170,Vinblastine,Raji,-5.661731
1171,Vinblastine,RCM-1,1.78372
1172,Vinblastine,RD,-3.705056
1173,Vinblastine,REH,-6.204791
1174,Vinblastine,RF-48,-5.750293
1175,Vinblastine,RKO,-5.502073
1176,Vinblastine,RMG-I,-2.156768
1177,Vinblastine,RPMI-6666,-5.949534
1178,Vinblastine,RPMI-8402,-6.53152
1179,Vinblastine,RS4-11,-5.031124
1180,Vinblastine,RT-112,-5.727615
1181,Vinblastine,Saos-2,-2.69026
1182,Vinblastine,SAS,-3.426198
1183,Vinblastine,SCC-9,-2.563159
1184,Vinblastine,SH-4,-2.958553
1185,Vinblastine,SJRH30,-3.851407
1186,Vinblastine,SJSA-1,-4.49682
1187,Vinblastine,SK-CO-1,-5.73858
1188,Vinblastine,SK-HEP-1,-5.000141
1189,Vinblastine,SK-LMS-1,-3.737061
1190,Vinblastine,SK-LU-1,-1.001604
1191,Vinblastine,SK-MEL-1,0.425022
1192,Vinblastine,SK-MEL-24,-1.428869
1193,Vinblastine,SK-MES-1,-2.509724
1194,Vinblastine,SK-MG-1,-3.680154
1195,Vinblastine,SK-PN-DW,-5.858151
1196,Vinblastine,SK-UT-1,-4.692018
1197,Vinblastine,SNG-M,-5.671799
1198,Vinblastine,SNU-387,-3.595912
1199,Vinblastine,SNU-423,-4.244697
1200,Vinblastine,SNU-449,-0.96987
1201,Vinblastine,SNU-C2B,-3.231695
1202,Vinblastine,SUP-T1,-5.909593
1203,Vinblastine,SW13,-5.53626
1204,Vinblastine,SW1088,-3.015635
1205,Vinblastine,SW1116,0.548869
1206,Vinblastine,SW1417,0.88816
1207,Vinblastine,SW1463,-2.246033
1208,Vinblastine,SW1710,-4.812917
1209,Vinblastine,SW1783,-3.196367
1210,Vinblastine,SW48,-4.792971
1211,Vinblastine,SW626,-0.233676
1212,Vinblastine,SW684,-1.567332
1213,Vinblastine,SW837,-1.079339
1214,Vinblastine,SW872,-2.914735
1215,Vinblastine,SW948,-4.319812
1216,Vinblastine,SW982,-5.480676
1217,Vinblastine,T84,-3.689954
1218,Vinblastine,TGBC1TKB,-1.60496
1219,Vinblastine,TGBC11TKB,-4.755811
1220,Vinblastine,TUR,-6.273941
1221,Vinblastine,TYK-nu,-3.930217
1222,Vinblastine,U-2-OS,-3.640677
1223,Vinblastine,U-698-M,-7.00781
1224,Vinblastine,UMC-11,-3.907771
1225,Vinblastine,VM-CUB-1,-4.315227
1226,Vinblastine,VMRC-RCZ,1.411524
1227,Vinblastine,WM-115,-1.793051
1228,Vinblastine,WSU-NHL,-5.840017
1229,Vinblastine,YAPC,-0.499356
1230,Vinblastine,YH-13,-5.48237
1231,Vinblastine,ZR-75-30,2.238709
1232,Vinblastine,RCC10RGB,-1.987439
1233,Vinblastine,KURAMOCHI,-0.390941
1234,Vinblastine,KM-H2,-6.104525
1235,Vinblastine,HuO-3N1,-0.104809
1236,Vinblastine,OE19,-4.661422
1237,Vinblastine,Ramos-2G6-4C10,-6.131976
1238,Vinblastine,PSN1,-4.323638
1239,Vinblastine,OAW-42,-0.642665
1240,Vinblastine,OE33,-1.702587
1241,Vinblastine,CW-2,-2.979072
1242,Vinblastine,CGTH-W-1,0.67855
1243,Vinblastine,COLO-320-HSR,-5.301333
1244,Vinblastine,ATN-1,-6.008187
1245,Vinblastine,CESS,-5.970202
1246,Vinblastine,COLO-678,3.785991
1247,Vinblastine,COLO-684,-3.350317
1248,Vinblastine,COLO-668,-1.31237
1249,Vinblastine,LN-405,1.412057
1250,Vinblastine,TGBC24TKB,-3.100009
1251,Vinblastine,BFTC-909,-4.637536
1252,Vinblastine,C2BBe1,-0.709798
1253,Vinblastine,AsPC-1,2.385089
1254,Vinblastine,CA46,-4.408009
1255,Vinblastine,AU565,-2.721654
1256,Vinblastine,BALL-1,-6.222937
1257,Vinblastine,BL-41,-6.418287
1258,Vinblastine,BV-173,-5.611916
1259,Vinblastine,IA-LM,-1.516894
1260,Vinblastine,TGW,-5.050043
1261,Vinblastine,AN3-CA,-2.22626
1262,Vinblastine,A204,-2.356682
1263,Vinblastine,NY,-5.432926
1264,Vinblastine,C3A,-1.124642
1265,Vinblastine,CAL-85-1,-1.936092
1266,Vinblastine,CHL-1,-3.371899
1267,Vinblastine,NCI-H1651,-5.1508
1268,Vinblastine,RPMI-7951,-5.653753
1269,Vinblastine,SCC-4,-3.760946
1270,Vinblastine,SNU-C1,-1.293078
1271,Vinblastine,ST486,-6.161162
1272,Vinblastine,SW1990,-1.018764
1273,Vinblastine,UACC-812,-1.485777
1274,Vinblastine,SCC-15,-2.400366
1275,Vinblastine,CAPAN-2,1.223064
1276,Vinblastine,CAL-27,-5.906871
1277,Vinblastine,BC-1,-6.717911
1278,Vinblastine,A704,-2.727503
1279,Vinblastine,A101D,-3.979771
1280,Vinblastine,769-P,-4.05379
1281,Vinblastine,23132-87,-4.77083
1282,Vinblastine,BFTC-905,-6.33378
1283,Vinblastine,CAL-51,-5.008028
1284,Vinblastine,SCC-3,-5.250165
1285,Vinblastine,GAK,-2.294229
1286,Vinblastine,AM-38,-3.455111
1287,Vinblastine,A4-Fuk,-6.251408
1288,Vinblastine,A3-KAW,-5.716633
1289,Vinblastine,DOK,-5.075289
1290,Vinblastine,COR-L279,-5.473363
1291,Vinblastine,CHP-134,-5.91707
1292,Vinblastine,NEC8,-3.974216
1293,Vinblastine,CAS-1,-1.481524
1294,Vinblastine,ALL-PO,-6.136222
1295,Vinblastine,OCI-AML2,-6.284218
1296,Vinblastine,MFM-223,-2.710613
1297,Vinblastine,CML-T1,-6.472829
1298,Vinblastine,CAL-54,-4.137956
1299,Vinblastine,EFO-21,0.052052
1300,Vinblastine,LS-1034,-0.260081
1301,Vinblastine,22RV1,-4.459259
1302,Vinblastine,8505C,-0.967389
1303,Vinblastine,B-CPAP,-4.264354
1304,Vinblastine,BPH-1,-5.502127
