Cell Line_ID,Cell Line,Tissue,Tissue sub-type,Count,Mean_Y, Datasets
NCI-H64,[7.00273415 2.88804898 9.81309381 ... 8.29040873 3.46656418 8.86233705],lung,lung_small_cell_carcinoma,87,2.572868804597701,GDSC2
NB12,[7.76436234 4.84233101 8.7404804  ... 9.26464993 3.24313737 8.17756877],nervous_system,neuroblastoma,87,1.7117977931034485,GDSC2
NCCIT,"[ 9.22818092  3.38848995 10.26280087 ...  9.16296756  3.30399495
  7.07316095]",urogenital_system,testis,87,1.8635224367816092,GDSC2
NCI-H1648,"[ 9.11578175  2.78511069 10.08469916 ...  9.14028105  3.10263463
  8.3637599 ]",lung,lung_NSCLC_adenocarcinoma,87,1.5189763103448275,GDSC2
NCI-H2452,[4.6311434  2.92505921 9.87488947 ... 9.20133544 3.2847151  7.19006531],lung,mesothelioma,87,2.5860846206896553,GDSC2
NCI-H2342,[7.54402712 3.10139086 9.42565302 ... 7.80707263 3.44430126 7.80050475],lung,lung_NSCLC_adenocarcinoma,87,3.458014655172414,GDSC2
NCI-H1703,[6.67862121 3.22712689 9.85075661 ... 9.37792858 3.46341904 7.64321442],lung,lung_NSCLC_adenocarcinoma,87,1.6851047356321838,GDSC2
NCI-H2066,"[ 5.76136627  2.77720036 10.65332241 ...  9.255761    3.19800529
  7.03780181]",lung,lung_small_cell_carcinoma,87,3.940755091954023,GDSC2
PANC-03-27,[8.93991761 2.88368152 9.91769337 ... 9.51629201 3.4231594  7.72197983],pancreas,pancreas,87,2.959021471264368,GDSC2
MOG-G-UVW,"[ 8.37322312  2.85255154 10.45482989 ...  9.89024388  3.15558375
  7.92326305]",nervous_system,glioma,87,1.629236551724138,GDSC2
UM-UC-3,"[ 6.41043142  2.79587857 10.32688686 ...  8.60171432  3.51952332
  7.17034876]",urogenital_system,bladder,87,2.5373080229885057,GDSC2
PC-3_[JPC-3],"[10.29392223  2.8867974  10.02622302 ...  9.98426502  3.14932617
  7.21058144]",lung,lung_NSCLC_adenocarcinoma,87,2.7931811264367816,GDSC2
PCI-30,[7.09403857 2.96107539 8.99501017 ... 8.69123177 4.02657676 7.32666901],aero_digestive_tract,head_and_neck,87,2.992992701149425,GDSC2
SK-MEL-1,[7.64872915 2.63124428 9.91145964 ... 9.86519871 3.24583103 7.67132304],skin,melanoma,87,3.641656540229885,GDSC2
SJSA-1,[7.36584268 2.79105935 9.99452976 ... 9.5615352  3.01150656 7.69470793],bone,bone_other,87,2.0601883908045977,GDSC2
FU97,"[ 8.24989375  2.76400097 10.78061692 ...  9.24161025  3.4062802
  7.06661099]",digestive_system,stomach,87,2.2817176091954026,GDSC2
CGTH-W-1,[5.7305193  3.18886256 9.6232704  ... 8.42685754 3.64017719 8.23748335],thyroid,thyroid,87,2.831776816091954,GDSC2
FU-OV-1,"[ 8.52525106  2.75720912 10.06664457 ...  9.59875692  3.4879448
  8.09693527]",urogenital_system,ovary,87,3.6374627701149427,GDSC2
SK-N-FI,"[ 3.27260075  2.88661723 10.19072784 ... 10.28549025  3.24611419
  8.60542033]",nervous_system,neuroblastoma,87,2.5968975172413793,GDSC2
RMG-I,[7.83263485 2.81700827 9.8218499  ... 9.54274406 3.52989268 8.99714224],urogenital_system,ovary,87,3.4787487586206898,GDSC2
KYSE-150,"[ 8.18592358  2.90856503 10.81713713 ...  9.66328747  3.48399241
  6.99966849]",aero_digestive_tract,oesophagus,86,1.8576371046511626,GDSC2
HO-1-u-1,"[ 7.70001862  2.64975886 10.26306534 ...  9.31124339  3.467524
  4.74193958]",aero_digestive_tract,head_and_neck,86,1.130098976744186,GDSC2
NCI-H1341,[3.29346413 2.60035107 9.71502594 ... 9.46145689 3.24660128 7.12518066],lung,lung_small_cell_carcinoma,86,2.7935122093023255,GDSC2
Caov-4,"[ 8.10276828  2.73756848 10.46478071 ...  9.08015008  3.14498647
  7.37896187]",urogenital_system,ovary,86,2.241869930232558,GDSC2
NCI-H2347,[8.81264    2.63343675 9.2310222  ... 8.73488602 3.3402446  8.11866703],lung,lung_NSCLC_adenocarcinoma,86,4.981428209302326,GDSC2
RPMI-8402,"[ 6.5979468   2.79305908 10.60511795 ...  9.19417914  3.29293199
  8.19338178]",blood,lymphoblastic_T_cell_leukaemia,86,0.45727527906976745,GDSC2
NB1,[6.61914184 3.18506142 9.20898219 ... 9.34819445 3.69313222 8.02247519],nervous_system,neuroblastoma,86,2.619786569767442,GDSC2
NCI-H1688,[6.6044664  2.77858238 9.32465776 ... 9.0889476  3.90514498 7.86202913],lung,lung_small_cell_carcinoma,86,2.7405655581395347,GDSC2
MONO-MAC-6,"[ 3.34406639  2.71174401 10.14636913 ... 10.16035134  3.20239731
  7.38028214]",blood,acute_myeloid_leukaemia,86,0.46092910465116277,GDSC2
NTERA-2-cl-D1,[9.18842952 6.15172608 9.95482214 ... 8.63978649 3.29699911 7.44667974],urogenital_system,testis,86,1.5285476860465117,GDSC2
OC-314,[8.43933288 2.70016091 9.96382823 ... 9.48035979 3.51562215 6.86997088],urogenital_system,ovary,86,1.6134534418604654,GDSC2
ES1,[8.55223401 2.8234963  9.92070928 ... 9.19564044 3.3204761  7.70307209],bone,ewings_sarcoma,86,0.9339553720930233,GDSC2
NCI-H1838,[8.04043531 2.84597591 9.04284484 ... 8.52318408 3.23354016 8.10101286],lung,lung_NSCLC_adenocarcinoma,86,4.489693779069768,GDSC2
NCI-H2009,[7.93462527 3.15400897 9.89418375 ... 9.03164588 3.45639544 8.3315287 ],lung,lung_NSCLC_adenocarcinoma,86,2.1289304651162793,GDSC2
HSC-39,"[ 4.76294624  2.72724042 10.7772982  ...  8.64017752  3.50082549
  7.42167453]",digestive_system,stomach,86,0.45874346511627906,GDSC2
NCI-H1573,[8.22391005 2.95833443 9.5224777  ... 8.75462566 3.38709911 7.37859491],lung,lung_NSCLC_adenocarcinoma,86,3.6244812093023255,GDSC2
YT,"[ 3.38433376  2.92282068 10.6821589  ...  9.53048725  3.37032293
  7.77084338]",blood,lymphoid_neoplasm_other,85,1.3047533411764705,GDSC2
WSU-DLCL2,[3.52940198 2.81490436 9.88611169 ... 9.03360847 3.84984435 8.19402883],blood,B_cell_lymphoma,85,0.4492739647058824,GDSC2
MDA-MB-330,"[ 7.12497677  2.67283055  9.58970954 ...  9.85042745  3.00384203
 10.79268931]",breast,breast,83,3.2055776265060243,GDSC2
COR-L32,"[ 5.26451798  2.94117573  9.83041978 ... 10.71235653  3.12559278
  7.52539296]",lung,lung_small_cell_carcinoma,79,1.591364746835443,GDSC2
TE-15,[9.81323697 2.88311777 9.99386142 ... 8.41784174 3.40706495 8.50939245],aero_digestive_tract,oesophagus,79,2.412422582278481,GDSC2
LU-139,[3.26001188 2.89134987 9.58973652 ... 9.45444529 3.30103679 7.98480622],lung,lung_small_cell_carcinoma,79,2.8812386708860758,GDSC2
SNU-16,[7.73379493 3.07843148 9.65021294 ... 8.4706453  3.58848128 6.81388201],digestive_system,stomach,79,1.100954493670886,GDSC2
LS-513,[8.11650214 2.69942206 9.68354277 ... 9.36881241 3.23550874 6.8800084 ],digestive_system,large_intestine,78,2.1180461153846153,GDSC2
RPMI-8866,[3.4232595  2.92069881 9.91684764 ... 9.11496993 3.49755251 6.34356202],blood,chronic_myeloid_leukaemia,78,1.4968931025641026,GDSC2
OCI-AML5,[3.30996332 2.81699109 9.67166654 ... 9.33329733 3.51560208 7.96336032],blood,acute_myeloid_leukaemia,77,1.9009372337662336,GDSC2
JURL-MK1,"[ 3.36959125  2.99249355 10.12178053 ...  8.74347257  3.37708265
  8.24709363]",blood,chronic_myeloid_leukaemia,77,1.0597255324675325,GDSC2
MKN7,"[ 8.84107845  2.76487007 10.79101425 ...  9.73812531  3.19865387
  9.97737013]",digestive_system,stomach,71,3.5707690563380283,GDSC2
NCI-H345,"[ 3.54934493  2.77869923 10.12357956 ... 10.01539643  3.17289014
  8.5222147 ]",lung,lung_small_cell_carcinoma,67,4.907029761194029,GDSC2
SNU-81,[7.79769886 2.64089954 9.46340007 ... 9.49196362 3.31705479 6.60090373],digestive_system,large_intestine,67,3.302194343283582,GDSC2
HT-115,[6.98241578 3.52902278 9.45272207 ... 8.73518746 3.51794209 7.21655329],digestive_system,large_intestine,67,3.1115014776119403,GDSC2
SNU-1040,"[ 8.65368535  2.92387487 10.12787741 ...  8.89076417  3.26448391
  6.85103646]",digestive_system,large_intestine,67,3.628884014925373,GDSC2
NCI-H2029,[6.3378658  2.84568073 9.20960473 ... 9.25309998 3.42678222 7.93718207],lung,lung_small_cell_carcinoma,67,3.661423253731343,GDSC2
CL-34,[7.20727458 2.74063326 9.9926105  ... 9.14038104 3.23320727 6.46732615],,,67,3.0655735671641793,
UACC-893,[8.2511937  2.90649866 9.63831966 ... 9.58655726 3.92038622 7.19672436],breast,breast,58,2.356983275862069,GDSC2
HCC1599,"[ 8.33423961  2.74770316 10.31455094 ...  9.61799669  3.34601127
  7.98267585]",breast,breast,58,2.3336535517241375,GDSC2
HEL,[4.74019223 2.68251862 8.47651246 ... 9.39831487 3.53275907 8.68309173],blood,acute_myeloid_leukaemia,52,2.514973730769231,GDSC2
Hep3B2-1-7,"[ 8.84116009  2.79570551 10.2475506  ...  9.4984548   3.30729857
  6.01111211]",digestive_system,liver,52,2.5495440192307695,GDSC2
RXF393,"[ 4.69505447  2.76054359 10.2656535  ... 10.10227089  3.33095475
  5.79608862]",kidney,kidney,52,3.7149232307692306,GDSC2
TE-12,"[ 8.05539485  2.63853583 10.75719612 ...  9.32824906  3.42409615
  6.93704353]",aero_digestive_tract,oesophagus,52,4.501064115384615,GDSC2
NCI-H2869,[7.79714222 2.81792302 9.88347076 ... 9.95828381 3.25649962 7.31812546],lung,mesothelioma,52,4.650376903846154,GDSC2
OVK-18,[7.11209366 3.07078759 9.78220486 ... 9.32767652 3.54819494 7.23486357],urogenital_system,ovary,52,3.621173961538462,GDSC2
ES5,"[ 8.23310113  2.82468731 10.01588353 ...  8.89319676  3.26618361
  8.75828861]",bone,ewings_sarcoma,52,2.6074843461538464,GDSC2
EKVX,[7.95669838 2.73397836 9.19218181 ... 8.67715112 3.44331389 7.9611964 ],lung,lung_NSCLC_adenocarcinoma,52,4.352061115384616,GDSC2
EFO-27,"[ 8.17029049  2.91597379 10.84331861 ...  9.72964138  3.16139463
  6.12584327]",urogenital_system,ovary,52,3.9464637692307694,GDSC2
CP66-MEL,[7.14317851 2.84316923 9.43115548 ... 9.1173675  3.61459382 7.76717199],skin,melanoma,52,4.540283615384616,GDSC2
NCC010,"[ 5.98779946  2.78499452 10.0523905  ...  9.36388727  3.32018689
  6.67682473]",kidney,kidney,52,3.730193307692308,GDSC2
NCI-H2804,"[ 5.67663119  2.71633095 10.17779663 ...  9.22533466  3.20879363
  6.74567246]",lung,mesothelioma,52,4.127579326923077,GDSC2
HuTu-80,[7.65105479 2.72867182 9.76488791 ... 8.95907378 3.14939135 8.06416788],digestive_system,digestive_system_other,52,2.2321216346153845,GDSC2
NCI-H2803,"[ 6.9616063   2.87475091 10.20593128 ...  9.77974502  3.25453861
  7.25329762]",lung,mesothelioma,52,4.063040557692307,GDSC2
NCI-H250,"[ 7.53533518  2.78117405 10.33463461 ...  9.85334706  3.23571239
  8.79468898]",lung,lung_small_cell_carcinoma,52,5.417136634615384,GDSC2
NCI-H2227,"[ 5.92569414  2.74669194 10.22164093 ...  9.5659433   3.45982227
  7.79374598]",lung,lung_small_cell_carcinoma,52,4.433199384615384,GDSC2
NCI-H2135,[8.13202791 2.88606013 9.61963928 ... 8.85442256 3.53708565 8.12698829],lung,lung_NSCLC_not_specified,52,6.959310346153846,GDSC2
DOHH-2,[3.29142804 2.89306444 9.22149328 ... 8.10056429 3.60474415 7.80588597],blood,B_cell_lymphoma,52,1.166445980769231,GDSC2
DMS-79,[6.75676728 2.92927779 9.28524604 ... 8.82056437 3.55996466 8.40320679],lung,lung_small_cell_carcinoma,52,2.9965585192307693,GDSC2
PCI-4B,"[ 6.558217    2.80107988 10.5176969  ...  9.18107427  3.29671028
  7.35338582]",aero_digestive_tract,head_and_neck,52,2.641999923076923,GDSC2
QGP-1,[5.86767023 2.86393265 9.45043254 ... 9.39779775 3.29305618 7.86222699],pancreas,pancreas,52,4.7336659615384615,GDSC2
LP-1,"[ 3.11882221  2.72620687 10.42133256 ...  9.34259986  3.28565052
  7.48160594]",blood,myeloma,52,4.142324692307692,GDSC2
GMS-10,"[ 8.37666109  2.65971613 10.43197332 ...  9.21581878  3.28344101
  7.44170634]",,,52,2.2940200384615386,
A427,[7.87842557 2.82552349 9.93309457 ... 9.21046408 3.61741483 8.21379122],lung,lung_NSCLC_not_specified,52,3.4448214230769234,GDSC2
ABC-1,[8.21877116 3.05529393 9.49499842 ... 8.48429163 3.6133987  6.75415391],lung,lung_NSCLC_adenocarcinoma,52,5.055429538461539,GDSC2
HCC-366,"[ 7.3648835   2.63547871 10.94861326 ...  9.07791144  3.1963345
  6.53347563]",lung,lung_NSCLC_not_specified,52,3.339725076923077,GDSC2
HA7-RCC,"[ 5.30354008  2.83929288 10.27967982 ...  9.29321792  3.35005141
  7.13338093]",kidney,kidney,52,4.198261480769231,GDSC2
H3255,"[10.74914029  2.8855645  10.02429474 ...  8.74436016  3.35474497
  7.65896547]",lung,lung_NSCLC_adenocarcinoma,52,3.65954925,GDSC2
SKM-1,[3.79796002 2.96725804 9.60314543 ... 7.6358289  3.33528281 8.33439983],blood,haematopoietic_neoplasm_other,52,2.09397025,GDSC2
SK-MEL-5,"[ 8.59881962  2.82548322 10.2332317  ...  9.2098202   3.19568747
  7.35911456]",skin,melanoma,52,3.7164491923076923,GDSC2
G-MEL,"[ 6.6233084   3.07764449 10.18376573 ... 10.2003806   3.45967824
  7.87628508]",skin,melanoma,52,2.293229461538462,GDSC2
Farage,"[ 3.93628968  2.98621971 10.71296035 ...  9.36036068  3.41328031
  5.72515405]",blood,B_cell_lymphoma,52,2.405053692307692,GDSC2
NCI-H2810,"[ 7.4091481   2.8504842  10.2854055  ...  8.97004686  3.40424587
  8.0580147 ]",lung,mesothelioma,52,3.68573925,GDSC2
KASUMI-1,"[ 3.22411145  3.04748187  9.96946928 ... 10.09464694  3.20516406
  8.27762278]",blood,acute_myeloid_leukaemia,51,1.859078960784314,GDSC2
HCC2218,[7.64453442 2.91703338 9.91528154 ... 9.27335877 3.57505635 6.94682223],breast,breast,50,2.53901984,GDSC2
KYSE-510,"[ 7.74994459  2.62686567 10.29167567 ...  8.68463332  3.50475982
  8.22181101]",aero_digestive_tract,oesophagus,28,2.3182488214285715,GDSC2
ECC12,"[ 6.30201645  2.96231026 10.02490954 ...  9.19769671  3.49069592
  8.90030659]",digestive_system,stomach,26,3.3933248076923075,GDSC2
COR-L95,[5.36293426 2.55592993 9.63412195 ... 9.25228567 3.33697205 7.66560883],lung,lung_small_cell_carcinoma,20,1.21578625,GDSC2
LNZTA3WT4,"[ 4.86934974  2.6468088  10.1320681  ...  9.74022568  3.43953157
  7.48182412]",nervous_system,glioma,19,1.2954386842105263,GDSC2
HCC202,"[ 7.38626314  2.71249285 10.79213899 ...  9.98174827  3.63966915
  8.93597065]",breast,breast,13,2.287844769230769,GDSC2
